Sample Name,CJ001,CJ002,CJ003,CJ004,CJ005,CJ006,CJ007,CJ008,CJ009,CJ010,CJ011,CJ012,CJ013,CJ014,CJ015,CJ016,CJ017,CJ018
Treatment,Ca,Ca,Ca,Ca,Ca,Ca,Ca,Ca,Ca,None,None,None,None,None,None,None,None,None
Elevation,High,High,High,Low,Low,Low,Spruce Fir,Spruce Fir,Spruce Fir,High,High,High,Low,Low,Low,Spruce Fir,Spruce Fir,Spruce Fir
Depth,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe,Mineral,Oa/A,Oi/Oe
Gene5325,0.920021038,0,0.79465757,0.821223705,0,3.063077965,0.28443239,0.476302634,2.719074471,0.193627187,1.053410826,2.180993143,1.128603571,1.2849757,1.95178553,0,0,0
Gene5326,0,0,0,0,0,0,0,0,0,0.193627187,0,0,0,0,0,0,0,0
Gene5327,0,0.303621629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5328,0,0,0,0,0,0,0,0,0,0.193627187,0,0,0,0,0,0,0,0
Gene5329,0,0.303621629,0,0,0,0,0,0,0,0,0,0,0,0.428325233,0,0,0,0
Gene5330,0,0,0,0,0,0.471242764,0,0,0,0,0,0,0,0,0,0,0,0
Gene5331,16.86705236,15.18108146,19.33666754,0,0,20.97030299,0,21.43361854,21.48068832,0,23.70174358,23.99092458,0,18.84631027,21.22566764,0,0,16.27664657
Gene5332,10.12023142,11.23400028,13.77406455,13.13957929,10.90119976,12.48793324,0,0,11.42011278,0,0,15.266952,12.41463928,0,11.46673999,0,0,0
Gene5333,0,3.339837921,2.38397271,0,3.633733254,1.884971055,0,0.714453951,2.447167023,0,1.580116239,0,0,0,3.659597869,0.850277414,0,2.170219542
Gene5334,18.70709444,7.894162358,20.13132511,0,19.62215957,8.71799113,15.92821382,12.6220198,12.50774256,13.36027591,14.48439885,22.43307233,11.12480663,13.70640747,20.49374806,11.26617573,14.80477906,10.30854283
Gene5335,0.920021038,3.036216292,5.562602991,3.011153587,6.540719857,6.126155929,2.844323896,6.191934244,5.166241494,2.129899058,5.003701422,6.54297943,4.353185201,7.495691584,10.24687403,4.676525775,12.33731588,9.494710497
Gene5336,1.840042076,0,18.27712411,2.463671116,4.602728788,32.04450794,2.559891506,10.00235532,19.03352129,1.161763123,6.057112248,10.59339527,7.094079588,0,10.49084722,2.550832241,4.934926353,14.10642702
Gene5337,0.306673679,0,0.79465757,0,0,0.235621382,0,0,0,0,0,0,0,0,0,0,0,0
Gene5338,3.373410472,6.376054212,7.151918131,6.843530879,5.813973206,4.712427638,4.550918233,0,5.438148941,3.291662181,4.740348716,4.673556736,4.836872446,6.639041117,8.051115311,3.401109655,3.985902054,4.88299397
Gene5339,0,0,0.264885857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5340,7.666841982,5.465189325,10.86032013,7.117272114,3.875982138,3.298699346,4.550918233,7.144539512,8.157223412,8.325969046,5.530406835,9.970254369,4.836872446,3.426601867,6.831249355,7.227358016,8.541218688,7.324490955
Gene5341,0.920021038,2.732594662,6.622146418,0,1.453493302,3.76994211,0.568864779,1.667059219,1.903352129,0,2.633527064,1.869422694,1.451061734,1.92746355,7.563168929,0.63770806,2.087853457,1.898942099
Gene5342,26.6806101,25.80783848,24.89927053,27.10038228,43.36255016,33.22261485,30.71869807,38.34236205,30.18172662,20.52448183,28.705445,24.92563592,43.37062293,40.69089717,18.54196253,18.28096439,35.49350877,33.90968035
Gene5343,42.32096774,27.02232499,43.4412805,30.93275957,33.9148437,48.30238329,34.41631914,35.72269756,35.07606067,33.88475775,34.23585184,32.09175625,40.79095763,32.76688035,39.27968379,23.80776758,34.73428933,33.6384029
Gene5344,42.32096774,27.02232499,43.4412805,30.93275957,33.9148437,48.30238329,34.41631914,35.72269756,35.07606067,33.88475775,34.23585184,32.09175625,40.79095763,32.76688035,39.27968379,23.80776758,34.73428933,33.6384029
Gene5345,0,0,0,0,0,0,0,0,0,0.193627187,0,0.311570449,0,0.214162617,0,0,0,0
Gene5346,0.920021038,0.910864887,0.264885857,0.54748247,1.453493302,0.942485528,0,0.952605268,0.543814894,0.968135936,0.790058119,0.934711347,0.644916326,1.2849757,0.731919574,0.63770806,1.518438878,0.813832328
Gene5347,0,0,0,0,0.242248884,0,0,0,0,0,0,0,0,0.214162617,0,0,0,0
Gene5348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243973191,0.212569353,0,0
Gene5349,0.306673679,0.607243258,0.529771713,0,0,0,0,0,0,0,0.790058119,0,0,0.214162617,0,0,0,1.085109771
Gene5350,0,0.303621629,0,0,0,0,0,0.238151317,0,0,0,0,0,0,0,0,0,0.271277443
Gene5351,0,0,0,0.273741235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5352,0,0,0,0,0,0,0,0,0.271907447,0,0,0,0,0,0.243973191,0,0,0
Gene5353,0,0,1.324429284,0,0.242248884,0.235621382,0,0,0,0,0,0.311570449,0,0.64248785,0.487946382,0,0,0
Gene5354,0,0,0,0,0.242248884,0.471242764,0,0,0,0,0,0,0,0,0,0,0,0
Gene5355,0,3.947081179,10.06566256,0,0,4.712427638,0,5.953782927,0,0,5.793759542,6.54297943,0,0,9.270981267,0,0,4.88299397
Gene5356,0,3.947081179,10.06566256,0,0,4.712427638,0,5.953782927,0,0,5.793759542,6.54297943,0,0,9.270981267,0,0,4.88299397
Gene5357,0,3.947081179,10.06566256,0,0,4.712427638,0,5.953782927,0,0,5.793759542,6.54297943,0,0,9.270981267,0,0,4.88299397
Gene5358,0,3.947081179,10.06566256,0,0,4.712427638,0,5.953782927,0,0,5.793759542,6.54297943,0,0,9.270981267,0,0,4.88299397
Gene5359,0,0.303621629,0,0,0,0,0,0,0,0,0,0,0,0.428325233,0,0,0,0
Gene5360,0,0.303621629,0,0,0,0,0,0,0,0,0.263352706,0,0.161229082,0,0.487946382,0,0,0
Gene5361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271277443
Gene5362,1.226694717,2.125351404,2.119086854,1.916188646,0,1.649349673,3.128756285,3.810421073,1.631444682,5.421561239,2.370174358,2.492563592,1.451061734,1.499138317,3.171651486,1.27541612,3.036877756,2.712774428
Gene5363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271277443
Gene5364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271277443
Gene5365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271277443
Gene5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271277443
Gene5367,0.613347359,0,2.119086854,0,0,0.942485528,1.422161948,0.714453951,0,0.774508748,1.843468945,0,0.806145408,1.499138317,1.463839147,0,0,0.813832328
Gene5368,0.920021038,3.036216292,5.562602991,3.011153587,6.540719857,6.126155929,2.844323896,6.191934244,5.166241494,2.129899058,5.003701422,6.54297943,4.353185201,7.495691584,10.24687403,4.676525775,12.33731588,9.494710497
Gene5369,76.05507246,98.9806511,81.05507215,94.44072613,92.78132242,80.34689122,101.2579307,103.1195203,85.65084582,109.7866151,105.6044353,95.9636983,103.8315285,105.3680074,92.70981267,114.7874508,155.2603753,118.0056876
Gene5370,0.613347359,0,1.324429284,0.821223705,0.726746651,0,0,0.714453951,0,0.968135936,0.790058119,0,0.806145408,0.214162617,0,0,0.759219439,1.085109771
Gene5371,0,0,0,0,0,0,0,0.238151317,0,0,0,0,0,0,0,0,0,0
Gene5372,4.600105189,5.465189325,12.97940698,6.843530879,6.782968741,13.43041877,8.817404077,8.335296097,8.157223412,7.35783311,9.480697432,4.673556736,5.965476017,12.63559438,9.75892765,5.739372542,10.24946243,13.83514958
Gene5373,0,0,0,0,0.242248884,0.942485528,0,0,0.815722341,0,0,0,0,0,0.243973191,0.212569353,0,0
Gene5374,0,0,0,0,0,0,0,0,0,0,0,0,0.161229082,0,0,0,0,0
Gene5375,32.50741,58.59897443,93.23982156,27.37412351,38.75982138,80.11126984,39.25166976,40.4857239,66.88923198,26.72055182,41.87308032,47.35870825,33.2131908,45.40247473,59.28548547,17.00554827,26.19307064,46.38844271
Gene5376,0.306673679,0.303621629,0.264885857,0,0.968995534,1.178106909,0,0.952605268,0.543814894,0,0.790058119,0.623140898,0,0,1.219865956,0.425138707,0,0.542554886
Gene5377,0.306673679,0.303621629,0.264885857,0,0.968995534,1.178106909,0,0.952605268,0.543814894,0,0.790058119,0.623140898,0,0,1.219865956,0.425138707,0,0.542554886
Gene5378,1.226694717,1.821729775,2.38397271,0,0.484497767,2.591835201,0.28443239,1.905210536,1.631444682,1.161763123,0.526705413,0,0,1.92746355,6.099329781,0.63770806,0,0
Gene5379,0,0,0,0,0,0,0,0,0,0.193627187,0,0.311570449,0,0.214162617,0,0,0,0
Gene5380,0,2.428973033,0.264885857,0,0.242248884,0,0,0,0.543814894,0,0.526705413,0,0,0,0,0.212569353,0,0
Gene5381,0,0.303621629,0,0,0.968995534,0,0,0.952605268,0,0,0,0,0.322458163,0.856650467,0.487946382,0.212569353,0,0
Gene5382,0,0,0,0,0,0.235621382,0,0,0.271907447,0,0,0,0.322458163,0.214162617,0,0,0,0.542554886
Gene5383,0.306673679,0,0.264885857,0,0,0,0,0,0,0.193627187,0,0,0,0,0.243973191,0,0,0
Gene5384,0.306673679,0,0.264885857,0,0,0,0,0,0,0.193627187,0,0,0,0,0.243973191,0,0,0
Gene5385,0,0,0,0,0.242248884,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5386,0,0.303621629,0,0.273741235,0,0,0.28443239,0,0,0,0,0,0.161229082,0.428325233,0,0.212569353,0.569414579,0
Gene5387,0,0,0.264885857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5388,0,0,0.264885857,0,0,0,0,0,0,0,0,0,0,0,0.243973191,0,0,0
Gene5389,95.98886161,133.2898952,210.5842561,93.34576119,99.32204227,179.7791144,65.98831438,106.9299414,167.4949874,84.03419921,134.8365857,123.3818978,92.70672188,102.1555682,188.1033305,75.88725917,93.00438127,124.7876237
Gene5390,13.18696821,10.62675702,12.97940698,7.664754584,10.17445311,10.13171942,9.955133635,8.335296097,10.87629788,9.294104982,8.690639312,13.39752931,5.965476017,10.92229345,10.49084722,7.439927369,4.745121493,8.409600726
Gene5391,1.226694717,2.732594662,2.648858567,1.368706176,0.968995534,2.591835201,1.991026727,2.857815805,1.631444682,2.904407807,4.476996009,2.180993143,1.128603571,2.355788783,2.439731912,1.062846767,0.949024299,1.627664657
Gene5392,0.306673679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271277443
Gene5393,1.533368396,1.214486517,0,0,0.242248884,0.706864146,0.28443239,0,0,0,0,0,0,1.070813083,0,0,0,0
Gene5394,0.920021038,0.910864887,0,0.54748247,0.484497767,3.298699346,0,0.238151317,2.719074471,0.580881561,1.843468945,1.557852245,0.644916326,1.2849757,2.683705104,0.63770806,1.138829158,1.898942099
Gene5395,0.306673679,0.303621629,0.79465757,0.821223705,0.484497767,0.471242764,0,0.238151317,0.543814894,0,0.263352706,1.246281796,0.322458163,0.64248785,0.487946382,0.212569353,0,0
Gene5396,1.533368396,3.036216292,2.913744424,0.821223705,0.484497767,1.178106909,0.568864779,0.476302634,0.543814894,1.549017497,0.526705413,0.623140898,0.322458163,0.64248785,1.707812339,0,0,0.271277443
Gene5397,0,0,0,0,0.484497767,0.471242764,0,0,0,0,0,0,0,0,0,0,0,0
Gene5398,0,0.303621629,0,0,0,0,0,0,0,0,0,0,0,0.428325233,0,0,0,0
Gene5399,95.98886161,133.2898952,210.5842561,93.34576119,99.32204227,179.7791144,65.98831438,106.9299414,167.4949874,84.03419921,134.8365857,123.3818978,92.70672188,102.1555682,188.1033305,75.88725917,93.00438127,124.7876237
Gene5400,0,0,0.264885857,0,0,0,0,0,0,0,0,0,0,0,0.243973191,0,0,0
Gene5401,0,0,0.264885857,0,0,0.235621382,0,0,0,0,0,0,0,0,0,0,0,0
Gene5402,59.1880201,54.04464999,29.66721595,39.6924791,39.72881691,21.20592437,44.65588516,42.15278312,21.75259576,52.6665949,40.29296408,36.14217209,44.4992265,45.40247473,27.56897061,37.62477555,27.90131438,34.99479012
Gene5403,0,0,0,0,0.484497767,0.706864146,0.568864779,0,1.087629788,0,0,0,0.806145408,0.64248785,0.487946382,0.63770806,0,0
Gene5404,0.306673679,1.518108146,0.79465757,0,0.726746651,0,0.853297169,0,0,0,1.316763532,1.246281796,0.806145408,0,0.975892765,0,0.949024299,1.356387214
Gene5405,29.44067321,30.05854129,42.64662293,18.06692152,16.2306752,33.45823623,11.09286319,18.33765141,16.04253938,21.1053634,21.85827463,25.54877682,16.12290815,18.84631027,28.05691699,6.377080602,6.073755511,8.680878168
Gene5406,0,0,0,0.273741235,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5407,9.506884057,17.00281123,16.42292312,12.59209682,8.478710926,15.31538982,11.37729558,9.049750048,8.701038306,10.06861373,18.96139486,20.25207919,13.22078469,11.77894392,9.270981267,16.15527086,8.351413828,10.85109771
Gene5408,0,0,0,0,0,0.235621382,0,0,0,0,0,0,0,0,0,0,0,0
Gene5409,0,2.125351404,2.119086854,4.106118527,2.906986603,2.827456583,1.137729558,0.476302634,1.631444682,1.936271871,1.843468945,0.934711347,1.934748978,2.5699514,2.683705104,0,1.708243738,2.170219542
Gene5410,0,5.161567696,0,0,0,0,4.266485844,0,0,0,0,0,0,0,0,0,0,5.696826298
Gene5411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243973191,0,0,0
Gene5412,0,0,0.529771713,0,0,0.706864146,0,0,0,0,0,0,0,0,0,0,0,0
Gene5413,0,0,0.264885857,0,0,0.235621382,0,0,0,0,0,0,0,0,0,0,0,0
Gene5414,0.306673679,0,0.264885857,0.821223705,0.242248884,0,0,0,0.271907447,0,0,0,0,0,0,0,0,0
Gene5415,0,0,0.264885857,0,0,0.235621382,0,0,0,0,0,0,0,0,0,0,0,0
Gene5416,0,0,0,0,0,0,0,0,0,0,0,0,0.161229082,0,0,0,0,0
Gene5417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214162617,0.243973191,0,0,0
Gene5418,2.760063113,1.518108146,2.119086854,1.916188646,2.422488836,2.120592437,0.853297169,2.857815805,3.534796812,3.098034994,1.843468945,3.11570449,2.902123468,2.998276633,3.659597869,1.487985474,0.759219439,0.813832328
Gene5419,2.760063113,1.518108146,2.119086854,1.916188646,2.422488836,2.120592437,0.853297169,2.857815805,3.534796812,3.098034994,1.843468945,3.11570449,2.902123468,2.998276633,3.659597869,1.487985474,0.759219439,0.813832328
Gene5420,0,0,0,0,0.242248884,0,0,0,0,0,0,0,0.322458163,0.214162617,0,0,0,0
Gene5421,0,0,0,0,0,0,0.568864779,0,0,0,0,0,0,0.214162617,0.243973191,0,0,0
Gene5422,0.306673679,0,0.264885857,0.54748247,0.484497767,0,0.28443239,0,0.271907447,0.387254374,0.263352706,0,0.322458163,0,0,0.63770806,0.569414579,1.085109771
Gene5423,0.306673679,0,0.529771713,0,0,0.235621382,0,0.238151317,0,0,0.263352706,0.311570449,0,0,0.243973191,0,0,0
Gene5424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214162617,0,0,0,0
Gene5425,0,0,0,0,0,0.706864146,0,0,0,0,0,0,0,0.214162617,0.243973191,0,0,0
Gene5426,0,0,0,0,0,0.706864146,0,0,0,0,0,0,0,0.214162617,0.243973191,0,0,0
Gene5427,0,0.303621629,0,0,0,0,0,0,0,0,0,0,0,0.214162617,0,0,0,0
Gene5428,0.306673679,0.303621629,0.264885857,0,0.242248884,0,0,0,0,0,0,0,0,0,0.487946382,0,0.18980486,0.271277443
Gene5429,0,0,0,0,0,0.235621382,0,0,0,0,0,0,0,0,0,0,0,0
Gene5430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243973191,0,0,0
Gene5431,0,0,0.529771713,0,0,1.178106909,0,0,0,0,0.263352706,0,0,0.214162617,0.487946382,0,0,0
Gene5432,0.306673679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5433,0,1.518108146,1.854200997,0.273741235,2.906986603,2.591835201,0.853297169,1.905210536,3.534796812,1.35539031,1.316763532,0.934711347,1.128603571,1.2849757,1.707812339,0.63770806,1.518438878,0.813832328
Gene5434,0,0,0,0.821223705,0,0.471242764,1.706594337,0.476302634,0.543814894,0,0.526705413,2.804134041,0.644916326,1.713300933,0,0.850277414,0,0
Gene5435,26.37393642,28.54043314,23.04506953,43.25111515,37.30632807,20.97030299,24.74561789,20.00471063,18.4897064,26.72055182,15.80116239,22.12150188,34.66425253,29.34027848,18.05401615,25.0831837,16.13341308,11.3936526
Gene5436,0,0,0,0,0,0.235621382,0,0,0,0,0,0,0,0,0.243973191,0,0,0
Gene5437,0,0,0,0,0,0.706864146,0,0,0,0,0,0,0,0,0,0,0,0
Gene5438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271277443
Gene5439,0.306673679,0.303621629,0.264885857,0,0,0,0,0.238151317,0,0,0,0,0,0,0.731919574,0,0,0
Gene5440,0,0.910864887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gene5441,0,1.214486517,0.264885857,0.273741235,0,0.235621382,0,0,0.271907447,0.774508748,0,0,0,0,0.487946382,0,0,0.271277443
Gene5442,0.306673679,0.910864887,0.264885857,0,0.242248884,0.235621382,0,0,0.543814894,0,0,0,0,0,0,0,0,0
Gene5443,84.02858812,76.81627218,91.65050642,81.84862931,92.29682465,87.1799113,64.28172004,79.5425399,95.98332881,66.41412518,89.80327289,99.07940279,79.96962444,67.46122425,90.27008076,86.51572684,99.64755136,107.4258673
Gene5444,0,3.036216292,3.708401994,1.094964941,2.180239952,0,2.559891506,2.143361854,3.806704259,1.936271871,2.370174358,1.557852245,0.967374489,0.856650467,2.195758721,0.63770806,0.569414579,0.813832328
Gene5445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487946382,0,0,0
Gene5446,0,0,0,0,0,0,0,0,0,0,0,0,0.322458163,0,0,0,0,0
Gene5447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428325233,0,0,0,0
Gene5448,0,0,0,0,0,0,0,0.238151317,0,0,0,0,0,0.214162617,0,0,0,0
Gene5449,3.066736793,7.590540729,16.95269483,3.558636057,4.602728788,16.72911811,3.128756285,5.239328975,8.429130859,3.485289368,6.320464954,7.789261226,4.998101528,5.1399028,17.07812339,2.338262887,3.416487475,9.223433054
Gene5450,24.53389434,35.22010898,25.6939281,27.64786475,18.65316404,31.80888655,21.61686161,21.67176985,34.26033833,22.26712652,20.01480569,28.97605176,24.18436223,18.84631027,35.86405911,12.7541612,22.01736373,25.50007962
Gene5451,0,0,0,0,0,0,0.28443239,0,0,0,0,0,0,0,0,0,0,0
Gene5452,0,0,1.324429284,0,0.242248884,0.235621382,0,0,0,0,0,0.311570449,0,0.64248785,0.487946382,0,0,0
Gene5453,0,0,0.264885857,0,0,0,0,0,0,0,0,0,0,0.214162617,0,0,0,0
Gene5454,15.94703132,15.48470309,28.07790081,11.77087311,8.236462042,18.61408917,11.66172797,11.43126322,10.87629788,11.23037685,13.69434073,15.57852245,9.028828566,9.851480367,30.98459529,5.314233835,7.781999249,7.86704584
Gene5455,0,0,0,0,0,0,0,0,0,0,0,0.623140898,0,0.214162617,0,0,0,0
Gene5456,0,1.214486517,1.059543427,1.094964941,1.453493302,1.413728291,0,1.428907902,1.631444682,0.968135936,1.053410826,1.557852245,0.967374489,1.713300933,0,0,1.138829158,1.627664657
Gene5457,15.94703132,15.48470309,28.07790081,11.77087311,8.236462042,18.61408917,11.66172797,11.43126322,10.87629788,11.23037685,13.69434073,15.57852245,9.028828566,9.851480367,30.98459529,5.314233835,7.781999249,7.86704584
Gene5458,15.94703132,15.48470309,28.07790081,11.77087311,8.236462042,18.61408917,11.66172797,11.43126322,10.87629788,11.23037685,13.69434073,15.57852245,9.028828566,9.851480367,30.98459529,5.314233835,7.781999249,7.86704584
Gene5459,15.94703132,15.48470309,28.07790081,11.77087311,8.236462042,18.61408917,11.66172797,11.43126322,10.87629788,11.23037685,13.69434073,15.57852245,9.028828566,9.851480367,30.98459529,5.314233835,7.781999249,7.86704584
Gene5460,3.066736793,3.947081179,3.178630281,1.916188646,2.180239952,3.063077965,2.559891506,2.143361854,2.719074471,2.517153433,1.843468945,3.427274939,1.451061734,1.713300933,2.683705104,0,0,2.170219542
Gene5461,30.05402057,35.52373061,17.21758069,36.68132551,26.88962608,23.56213819,35.83848109,41.20017785,25.83120747,36.20828399,32.39238289,25.23720637,31.4396709,22.70123737,18.05401615,40.38817715,39.28960596,29.8405187
Gene5462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214162617,0.243973191,0,0,0
Gene5463,0,0.910864887,0.79465757,0.54748247,0,0.942485528,0.28443239,0,0.815722341,0,0,0,0,0,1.463839147,0,0,0.542554886
Gene5464,0.920021038,3.036216292,3.443516137,1.368706176,1.211244418,0,0.853297169,0,2.719074471,0.774508748,3.160232477,2.804134041,1.451061734,0.856650467,1.95178553,0.850277414,1.518438878,0.813832328
Gene5465,0,0,0,0,0,0,0,0,0,0,0,0.623140898,0,0,0,0.212569353,0,0
Gene5466,0,0,0,0,0,0.235621382,0,0,0,0,0,0,0,0,0,0,0,0
Gene5467,0,3.036216292,3.708401994,1.094964941,2.180239952,0,2.559891506,2.143361854,3.806704259,1.936271871,2.370174358,1.557852245,0.967374489,0.856650467,2.195758721,0.63770806,0.569414579,0.813832328
Gene5468,0,0,0.264885857,0,0,0,0,0.238151317,0,0,0,0.311570449,0,0,0,0,0,0
Gene5469,0,0,0,0,0,0,0,0,0,0,0,0,0.161229082,0,0,0,0,0
Gene5470,0.306673679,0.607243258,0.529771713,0.273741235,1.211244418,0.235621382,0.28443239,0.952605268,0,0,0,0,0.483687245,0,0.731919574,0.212569353,0.759219439,0
Gene5471,1.226694717,0.303621629,0,0.273741235,0,0,0.568864779,0.238151317,0,0.968135936,0,0,0.161229082,0,0,0,0,0
Gene5472,0,0,0,0,0.242248884,0.942485528,0,0,0.815722341,0,0,0,0,0,0.243973191,0.212569353,0,0
Gene5473,1.533368396,1.821729775,0.529771713,2.189929881,1.453493302,0.471242764,0.28443239,1.667059219,0,1.742644684,0.790058119,1.557852245,3.385810712,1.92746355,1.463839147,1.700554827,0.379609719,0.271277443
Gene5474,0,0,0,0,0,0,0,0.238151317,0,0,0,0,0,0,0,0,0,0
Gene5475,2.760063113,4.250702808,3.178630281,2.737412351,2.906986603,1.413728291,2.559891506,2.143361854,2.990981918,2.71078062,1.843468945,3.738845388,3.385810712,4.283252333,2.195758721,3.826248361,3.036877756,2.441496985
Gene5476,158.2436185,193.4069778,153.8986827,228.8476726,274.9524829,222.4265845,222.1416963,229.5778696,183.5375268,155.0953769,180.3966039,192.2389671,281.8284345,284.4079549,252.5122529,261.672874,326.8439684,275.075327
Gene5477,0,0,0.264885857,0,0,0.235621382,0,0,0.271907447,0,0,0,0,0,0,0,0,0
Gene5478,0,3.036216292,3.708401994,1.916188646,1.453493302,4.476806256,1.991026727,2.143361854,4.078611706,1.549017497,3.160232477,2.804134041,1.612290815,4.069089717,3.171651486,0,3.226682615,2.712774428
